type,amount,nameOrig,oldBalanceOrig,newBalanceOrig,nameDest,oldBalanceDest,newBalanceDest,isFraud,isFlaggedFraud
CASH_OUT,119846.49,C1702593733,0.0,0.0,C1898859288,605241.14,896323.73,0,0
TRANSFER,286943.52,C672447289,2380.0,0.0,C1446521801,6129845.09,11698172.69,0,0
CASH_OUT,461989.12,C306691636,14822.0,0.0,C688425953,31202.65,1268298.74,0,0
CASH_OUT,235783.84,C1490353715,11237.63,0.0,C991505714,2047251.04,5352935.74,0,0
CASH_OUT,134281.85,C1876947416,0.0,0.0,C528690672,512258.22,646540.07,0,0
CASH_OUT,5188875.35,C1564479230,5188875.35,0.0,C203959811,11465.0,5020573.28,1,0
CASH_OUT,1764326.19,C230612443,1764326.19,0.0,C1505742207,174021.75,1938347.94,1,0
TRANSFER,98583.95,C127442246,0.0,0.0,C1169903663,2213751.22,2312335.17,0,0
CASH_OUT,262685.73,C1016859681,5612.0,0.0,C1378215782,5939.69,268625.42,0,0
CASH_OUT,59835.0,C1020461364,59835.0,0.0,C2144015041,255480.76,315315.76,1,0
CASH_OUT,1263340.66,C262166214,1263340.66,0.0,C1840377384,4780628.29,6043968.95,1,0
CASH_OUT,139283.22,C39864640,6584.43,0.0,C1013700132,889431.9,1431686.33,0,0
CASH_OUT,69523.68,C2010899832,0.0,0.0,C1570560183,95826.34,165350.02,0,0
CASH_OUT,142633.81,C205638468,0.0,0.0,C2145961947,4187256.74,5207474.78,0,0
CASH_OUT,115920.31,C1825501780,0.0,0.0,C164232180,204923.0,484766.78,0,0
CASH_OUT,306833.41,C1665711617,306833.41,0.0,C659116830,0.0,306833.41,1,0
CASH_OUT,222863.57,C1551660539,0.0,0.0,C503195940,436099.98,658963.55,0,0
CASH_OUT,159031.2,C1959185254,0.0,0.0,C587433505,176310.21,202287.16,0,0
CASH_OUT,348778.23,C958213608,8833.0,0.0,C1533091865,21794.0,370572.23,0,0
CASH_OUT,263017.13,C2052683787,20289.0,0.0,C638590716,128929.73,333751.15,0,0
CASH_OUT,13026.41,C754387545,64957.0,51930.59,C578294406,771882.83,1909674.3,0,0
TRANSFER,35016.23,C397528199,35016.23,0.0,C1325281003,0.0,0.0,1,0
TRANSFER,124041.53,C173431997,33260.0,0.0,C2140846441,65.0,34856.89,0,0
CASH_OUT,188880.1,C2057679728,0.0,0.0,C93166806,1483727.71,2226811.03,0,0
CASH_OUT,190020.78,C1624167774,60553.0,0.0,C410033330,78487.87,268508.66,0,0
TRANSFER,171456.83,C970953721,171456.83,0.0,C574361249,0.0,0.0,1,0
CASH_OUT,1240717.75,C275137828,1240717.75,0.0,C989949797,144986.76,1385704.52,1,0
CASH_OUT,57950.66,C2008764899,0.0,0.0,C295081230,72988.0,1679841.2,0,0
CASH_OUT,368175.88,C1341697553,0.0,0.0,C1334973394,589087.77,1421615.52,0,0
CASH_OUT,50501.05,C450907297,0.0,0.0,C1134976854,705575.58,756076.63,0,0
CASH_OUT,469453.83,C262938012,6192.0,0.0,C602617045,0.0,469453.83,0,0
CASH_OUT,43621.29,C1879472857,75696.19,32074.9,C198210775,66859.5,296465.0,0,0
CASH_OUT,175934.86,C1624572406,0.0,0.0,C1533182537,214555.56,80452.71,0,0
CASH_OUT,1950022.93,C865094709,1950022.93,0.0,C1348689298,0.0,1950022.93,1,0
TRANSFER,703911.36,C1274740515,48039.0,0.0,C1761353343,444.0,704355.36,0,0
CASH_OUT,33658.75,C361536928,0.0,0.0,C1150610696,1398393.38,2040211.46,0,0
CASH_OUT,946705.53,C2000156493,946705.53,0.0,C466527004,277951.15,1224656.68,1,0
TRANSFER,2957330.91,C1709368837,0.0,0.0,C54142591,7782793.14,10403208.53,0,0
CASH_OUT,244210.84,C1772877534,0.0,0.0,C65197494,432263.16,732054.05,0,0
CASH_OUT,432958.83,C2043309958,432958.83,0.0,C1494581610,0.0,432958.83,1,0
TRANSFER,403274.41,C1168831022,403274.41,0.0,C266215740,0.0,0.0,1,0
CASH_OUT,497424.19,C711310213,0.0,0.0,C932583850,930136.3,2719172.89,0,0
TRANSFER,6501303.14,C2083819202,6501303.14,0.0,C1581398768,0.0,0.0,1,0
TRANSFER,739813.54,C428579363,0.0,0.0,C1856036778,1282575.47,13688613.94,0,0
CASH_OUT,7203.57,C1247570736,0.0,0.0,C1951379728,395967.15,757779.01,0,0
TRANSFER,253672.83,C1443107751,253672.83,0.0,C1668585491,0.0,0.0,1,0
CASH_OUT,93008.34,C1446482589,0.0,0.0,C1734649556,1047835.63,1575161.53,0,0
CASH_OUT,123961.22,C280259282,516.0,0.0,C1256728724,44554.84,82971.16,0,0
CASH_OUT,261700.03,C376746580,0.0,0.0,C966526472,1789341.34,2357527.24,0,0
CASH_OUT,85079.37,C699624491,0.0,0.0,C1475395523,121489.23,147988.14,0,0
TRANSFER,414095.91,C1558078875,414095.91,0.0,C1062681354,0.0,0.0,1,0
CASH_OUT,1054244.29,C1851065642,1054244.29,0.0,C359107555,944153.97,1998398.26,1,0
CASH_OUT,159400.73,C1311057403,29919.0,0.0,C1095446005,0.0,402284.09,0,0
TRANSFER,190315.72,C155559593,204858.0,14542.28,C1931451243,89.0,0.0,0,0
CASH_OUT,20314.97,C1545814282,20314.97,0.0,C183363284,1270005.54,1290320.51,1,0
CASH_OUT,57427.21,C294544707,0.0,0.0,C832279283,85015.85,231746.48,0,0
TRANSFER,1503034.86,C1190914474,1503034.86,0.0,C984823123,0.0,0.0,1,0
TRANSFER,107128.17,C65259597,107128.17,0.0,C355360625,0.0,0.0,1,0
TRANSFER,3596.83,C951711545,3596.83,0.0,C1106131207,0.0,0.0,1,0
CASH_OUT,191142.69,C1350017280,1568.0,0.0,C1300542994,10983.0,202125.69,0,0
TRANSFER,2163012.63,C94303206,2163012.63,0.0,C1258619985,0.0,0.0,1,0
TRANSFER,361448.75,C663658490,0.0,0.0,C447691425,3309046.09,6795453.82,0,0
TRANSFER,1232697.94,C981935704,1232697.94,0.0,C786585564,0.0,0.0,1,0
CASH_OUT,9039246.82,C378412722,9039246.82,0.0,C802151575,464686.69,9503933.51,1,0
CASH_OUT,205293.19,C487256590,0.0,0.0,C761050956,947676.06,902664.2,0,0
CASH_OUT,285867.82,C341056055,29797.0,0.0,C1588635270,164962.39,376033.34,0,0
CASH_OUT,129442.94,C2132470151,0.0,0.0,C969412636,200933.99,82143.44,0,0
CASH_OUT,281892.13,C1507321319,11410.05,0.0,C1590351968,692990.35,3377979.92,0,0
CASH_OUT,248056.41,C1055229266,248056.41,0.0,C1689170857,0.0,201427.47,1,0
CASH_OUT,511268.66,C1536142088,215104.0,0.0,C1141894041,59440.0,651155.98,0,0
CASH_OUT,89038.75,C1233327519,0.0,0.0,C2083562754,189808.0,1186556.81,0,0
CASH_OUT,2629417.41,C903487655,2629417.41,0.0,C1853529603,0.0,2629417.41,1,0
CASH_OUT,209299.97,C1990883126,13245.0,0.0,C1449687458,0.0,209299.97,0,0
CASH_OUT,123372.55,C234048257,34521.0,0.0,C1778300121,0.0,360880.92,0,0
CASH_OUT,303870.62,C571232922,30751.0,0.0,C2078250226,374878.21,4572011.3,0,0
CASH_OUT,92369.72,C998742822,289.0,0.0,C751389024,28980.0,466530.02,0,0
TRANSFER,488030.08,C1331489578,488030.08,0.0,C201103304,0.0,0.0,1,0
CASH_OUT,425861.93,C2103073329,425861.93,0.0,C686334805,203280.85,629142.78,1,0
CASH_OUT,892213.56,C1720879880,892213.56,0.0,C591861774,775015.13,1667228.69,1,0
CASH_OUT,274558.41,C1398497898,0.0,0.0,C1730752455,4569460.29,4677041.38,0,0
TRANSFER,62091.44,C1985338048,62091.44,0.0,C1366367431,0.0,0.0,1,0
CASH_OUT,71277.45,C1811434259,71277.45,0.0,C1313595384,2698147.17,2769424.62,1,0
TRANSFER,77636.97,C2025936784,0.0,0.0,C507538622,1235736.09,1397818.43,0,0
CASH_OUT,37323.15,C460685151,37323.15,0.0,C1818028349,868591.49,905914.64,1,0
CASH_OUT,47934.33,C289991883,4228.0,0.0,C1134266682,177326.96,3759.16,0,0
TRANSFER,908228.29,C388892858,908228.29,0.0,C345845243,0.0,0.0,1,0
CASH_OUT,113604.8,C2028769824,0.0,0.0,C794295331,1610792.85,2370826.78,0,0
CASH_OUT,58076.27,C970870871,0.0,0.0,C386312539,4173293.65,4231369.92,0,0
CASH_OUT,264335.16,C1384492771,0.0,0.0,C2040603986,466286.92,1930179.38,0,0
CASH_OUT,106850.22,C1154596153,106850.22,0.0,C332712449,225081.54,331931.76,1,0
TRANSFER,110344.11,C753670111,110344.11,0.0,C814296672,0.0,0.0,1,0
CASH_OUT,280528.05,C1290201167,0.0,0.0,C1859795678,496648.12,282742.76,0,0
CASH_OUT,1621.0,C807257814,4239.0,2618.0,C815677236,0.0,1621.0,0,0
CASH_OUT,165691.58,C305812179,21231.0,0.0,C1261309973,331.91,166023.49,0,0
TRANSFER,425221.11,C1501009751,425221.11,0.0,C1337988556,0.0,0.0,1,0
CASH_OUT,1532281.61,C337289783,1532281.61,0.0,C976257399,0.0,1532281.61,1,0
TRANSFER,277758.51,C1916224178,0.0,0.0,C481402298,464406.61,742165.13,0,0
CASH_OUT,865948.49,C2109818783,865948.49,0.0,C197117096,0.0,865948.49,1,0
TRANSFER,599428.2,C1532850496,0.0,0.0,C476182975,783267.0,3671968.73,0,0
TRANSFER,1314660.84,C1460351581,1314660.84,0.0,C898200380,0.0,0.0,1,0
CASH_OUT,262776.63,C1562156180,710.0,0.0,C2115498160,14962.0,373349.62,0,0
CASH_OUT,96513.56,C1197229028,0.0,0.0,C1838584624,8187840.49,11889776.25,0,0
CASH_OUT,17887.8,C39087391,0.0,0.0,C820910648,861113.08,1342251.58,0,0
TRANSFER,627903.12,C1189870907,627903.12,0.0,C1726450502,0.0,0.0,1,0
TRANSFER,34839.32,C1183463100,34839.32,0.0,C796115130,0.0,0.0,1,0
CASH_OUT,113913.47,C764230511,0.0,0.0,C1410669831,775315.68,252392.49,0,0
CASH_OUT,249209.49,C1685311257,0.0,0.0,C490150701,1676558.58,1983599.05,0,0
CASH_OUT,443662.66,C429112065,0.0,0.0,C1034584766,7349706.97,7929794.47,0,0
CASH_OUT,351557.83,C308256047,0.0,0.0,C849038219,2647573.31,2186554.86,0,0
TRANSFER,1420592.89,C316351464,29880.0,0.0,C818343975,0.0,1601998.26,0,0
CASH_OUT,56125.55,C1712457269,56125.55,0.0,C356699181,157761.5,213887.05,1,0
CASH_OUT,74364.75,C1015278026,0.0,0.0,C1899073220,4232016.3,5632383.36,0,0
TRANSFER,168033.36,C1780909298,168033.36,0.0,C1196822116,0.0,0.0,1,0
TRANSFER,97139.63,C210714920,0.0,0.0,C1730752455,2265361.95,5008592.32,0,0
TRANSFER,1644253.61,C923759331,1644253.61,0.0,C289680070,0.0,0.0,1,0
CASH_OUT,15892.63,C58929322,0.0,0.0,C811597470,121009.25,150792.03,0,0
CASH_OUT,97125.26,C14493035,20801.0,0.0,C1576036401,1959.0,325724.58,0,0
TRANSFER,194351.55,C1513071903,59.0,0.0,C24119573,10389.58,51574.35,0,0
TRANSFER,503348.0,C1654944682,0.0,0.0,C1105527690,1660265.32,3518763.02,0,0
CASH_OUT,201828.21,C1555998413,612.0,0.0,C671848738,0.0,445251.27,0,0
CASH_OUT,7641.79,C769427818,340.0,0.0,C280663936,0.0,108775.04,0,0
TRANSFER,451568.12,C752686443,51178.0,0.0,C1816757085,9150550.49,10187847.95,0,0
CASH_OUT,115821.89,C1507289310,0.0,0.0,C591862575,150531.0,0.0,0,0
TRANSFER,702031.37,C1081587486,13090.0,0.0,C1635341595,6652.0,6191938.31,0,0
CASH_OUT,3580542.06,C181971032,3580542.06,0.0,C296076520,0.0,3580542.06,1,0
TRANSFER,155027.35,C1225311392,0.0,0.0,C1725025770,309040.19,0.0,0,0
CASH_OUT,292891.61,C751657426,31279.0,0.0,C1626386250,211.0,293102.61,0,0
CASH_OUT,145914.93,C1798489734,0.0,0.0,C728526866,8496933.66,10520267.05,0,0
CASH_OUT,98998.96,C215509557,0.0,0.0,C256125761,1220879.67,1319878.62,0,0
TRANSFER,338293.14,C958803448,338293.14,0.0,C229298168,0.0,0.0,1,0
CASH_OUT,92309.15,C1895690843,0.0,0.0,C207471579,719725.21,610300.47,0,0
TRANSFER,966389.93,C920351883,966389.93,0.0,C870252964,0.0,0.0,1,0
CASH_OUT,119570.96,C3886839,0.0,0.0,C1170794006,5255923.71,22190.99,0,0
TRANSFER,10000000.0,C180127057,13924102.18,3924102.18,C2029456603,0.0,0.0,1,0
TRANSFER,76083.8,C417118375,51900.58,0.0,C634440506,186540.3,262624.1,0,0
CASH_OUT,41698.81,C1850387636,0.0,0.0,C1641587857,83815.51,125514.31,0,0
TRANSFER,1102951.39,C871824170,1102951.39,0.0,C948778919,0.0,0.0,1,0
CASH_OUT,595558.89,C917298078,595558.89,0.0,C979963361,5346086.17,5941645.06,1,0
TRANSFER,1095802.84,C602529144,0.0,0.0,C1636786811,5607296.22,6703099.06,0,0
CASH_OUT,69912.57,C1854018757,69912.57,0.0,C766040403,13393300.5,13463213.07,1,0
CASH_OUT,1486052.97,C738179255,1486052.97,0.0,C867957105,775543.29,2261596.26,1,0
CASH_OUT,182625.27,C1342966746,0.0,0.0,C465499079,2178959.51,6457094.34,0,0
CASH_OUT,57493.53,C801208323,0.0,0.0,C1900380282,281380.28,338873.81,0,0
TRANSFER,545022.74,C1848700215,4295.0,0.0,C1023714065,8197205.64,8398562.84,0,0
CASH_OUT,181543.21,C963977257,0.0,0.0,C671848738,445251.27,626794.47,0,0
TRANSFER,224230.16,C1765991027,224230.16,0.0,C791615814,0.0,0.0,1,0
TRANSFER,752639.78,C1934555881,752639.78,0.0,C13171795,0.0,0.0,1,0
TRANSFER,611874.69,C100984998,0.0,0.0,C1730752455,1069705.19,1699431.84,0,0
TRANSFER,413721.73,C803957636,0.0,0.0,C1303868418,6071161.65,10007761.88,0,0
CASH_OUT,237943.62,C2097433911,237943.62,0.0,C1006104964,2391221.01,2629164.62,1,0
CASH_OUT,121171.44,C1285187718,0.0,0.0,C1937962514,1460140.05,1581311.49,0,0
CASH_OUT,229751.47,C992240625,0.0,0.0,C625261816,687849.0,917600.47,0,0
CASH_OUT,456997.53,C633170154,0.0,0.0,C2011996123,934099.98,1906158.59,0,0
CASH_OUT,237497.35,C552100126,0.0,0.0,C997608398,1053921.33,1291418.68,0,0
CASH_OUT,326857.45,C2138453943,0.0,0.0,C1327907419,1205486.43,1204577.24,0,0
CASH_OUT,604787.01,C379592326,204016.0,0.0,C257065944,108717.0,1993380.26,0,0
TRANSFER,127920.4,C557197074,0.0,0.0,C977993101,330781.11,965870.05,0,0
CASH_OUT,298403.06,C1094479526,93671.0,0.0,C848064357,0.0,608737.04,0,0
CASH_OUT,1411271.23,C326865678,1411271.23,0.0,C445084724,579602.96,1990874.19,1,0
TRANSFER,225464.91,C361948480,103559.0,0.0,C1297685781,81276.96,542942.3,0,0
TRANSFER,421359.05,C1761232281,61402.0,0.0,C173141569,529.0,480345.78,0,0
TRANSFER,1716787.46,C1366332921,22271.0,0.0,C1084393672,8263.0,1725050.46,0,0
CASH_OUT,6168077.6,C1567508562,6168077.6,0.0,C233644049,0.0,6168077.6,1,0
CASH_OUT,183789.71,C137340665,10236.0,0.0,C1701412896,21471.24,168792.91,0,0
CASH_OUT,269852.55,C1368734492,0.0,0.0,C507538622,534930.86,1235736.09,0,0
TRANSFER,26481.25,C365708951,26481.25,0.0,C805847256,0.0,0.0,1,0
CASH_OUT,458603.07,C805258361,458603.07,0.0,C791884678,118881.11,577484.18,1,0
TRANSFER,137899.53,C2107660410,20136.0,0.0,C894315519,40797.0,69514.39,0,0
CASH_OUT,136960.51,C1053479225,0.0,0.0,C928023753,636296.03,817214.53,0,0
CASH_OUT,1463764.35,C2142422300,1463764.35,0.0,C1173885211,385211.95,1848976.3,1,0
CASH_OUT,177441.88,C391751645,4994.0,0.0,C1167066016,0.0,641979.14,0,0
CASH_OUT,150076.36,C89666585,288826.75,138750.38,C339099861,421347.6,393406.66,0,0
CASH_OUT,194468.35,C558069256,0.0,0.0,C289045778,699161.9,965859.43,0,0
CASH_OUT,93810.76,C1190429229,93810.76,0.0,C2104652067,4096048.05,4189858.81,1,0
CASH_OUT,162229.24,C448480272,15156.0,0.0,C1670479841,0.0,162229.24,0,0
CASH_OUT,215837.61,C677874037,21442.0,0.0,C1232925466,884960.84,1100798.45,0,0
TRANSFER,544218.56,C1462332116,21403.0,0.0,C1793325972,5460811.92,6311356.92,0,0
CASH_OUT,163500.01,C1401779890,0.0,0.0,C2091209617,1027053.4,1178577.89,0,0
TRANSFER,21662.5,C1776253219,21662.5,0.0,C1312022060,0.0,0.0,1,0
TRANSFER,130987.75,C575671201,130987.75,0.0,C2040166984,0.0,0.0,1,0
CASH_OUT,196561.69,C1238222970,196561.69,0.0,C1897803882,4186.45,200748.14,1,0
CASH_OUT,425920.8,C1981222969,12949.86,0.0,C1797686173,685992.62,1474093.6,0,0
CASH_OUT,49676.38,C1262876545,76489.0,26812.62,C600543179,0.0,49676.38,0,0
CASH_OUT,2144208.23,C1638233799,2144208.23,0.0,C268982217,0.0,2144208.23,1,0
CASH_OUT,248408.34,C148232830,0.0,0.0,C173783788,320218.78,295284.85,0,0
CASH_OUT,130549.88,C1928963201,508195.26,377645.38,C36553668,15447.0,76667.6,0,0
CASH_OUT,124057.58,C766442736,124057.58,0.0,C1324615227,1594382.92,1718440.5,1,0
CASH_OUT,79441.66,C2043684094,79441.66,0.0,C795372753,2051790.44,2131232.1,1,0
CASH_OUT,179491.3,C2089164972,0.0,0.0,C741431520,731077.5,910568.8,0,0
CASH_OUT,125966.96,C1535852251,0.0,0.0,C1628737580,513463.1,875254.1,0,0
CASH_OUT,167338.06,C1359983320,0.0,0.0,C1816986148,1023218.13,6023815.62,0,0
CASH_OUT,326244.05,C1717442773,348393.86,22149.8,C1069568462,760763.52,1087007.58,0,0
TRANSFER,723720.83,C1301957740,107184.0,0.0,C1017777991,100591.0,0.0,0,0
CASH_OUT,498990.17,C1789552525,0.0,0.0,C1782113663,906564.46,1477358.35,0,0
CASH_OUT,114355.57,C1091437627,0.0,0.0,C1095575585,438038.9,0.0,0,0
CASH_OUT,44265.45,C1777328089,0.0,0.0,C745740822,80592.0,124857.45,0,0
CASH_OUT,61353.21,C2135674869,0.0,0.0,C314245922,1740271.97,1801625.19,0,0
TRANSFER,71666.93,C1545632149,71666.93,0.0,C1733725096,0.0,0.0,1,0
CASH_OUT,165794.34,C1926433166,49514.0,0.0,C1241827956,0.0,165794.34,0,0
CASH_OUT,262661.77,C369156800,0.0,0.0,C1823908748,1379469.1,0.0,0,0
CASH_OUT,111739.82,C558096369,0.0,0.0,C1001367899,513575.0,129782.95,0,0
CASH_OUT,99616.7,C2062321695,3241.57,0.0,C531511436,929074.74,1230912.07,0,0
TRANSFER,64344.59,C47624520,64344.59,0.0,C572686074,0.0,0.0,1,0
CASH_OUT,492844.82,C1097482883,0.0,0.0,C2050019814,3071343.43,3931324.86,0,0
CASH_OUT,65669.79,C102115495,5134.0,0.0,C2114535884,0.0,65669.79,0,0
CASH_OUT,132568.54,C593624423,0.0,0.0,C970612443,321585.48,170309.52,0,0
CASH_OUT,172109.58,C709945202,0.0,0.0,C798245410,194897.83,0.0,0,0
CASH_OUT,359841.34,C2070543544,0.0,0.0,C1475395523,399758.82,147988.14,0,0
CASH_OUT,70753.9,C1421336308,70753.9,0.0,C1662149928,0.0,70753.9,1,0
TRANSFER,373531.87,C1176876206,373531.87,0.0,C29820940,0.0,0.0,1,0
CASH_OUT,118744.2,C1894286890,30.0,0.0,C1810132623,22736.93,141481.13,0,0
CASH_OUT,948288.3,C1025957103,948288.3,0.0,C434428379,2189773.93,3138062.23,1,0
TRANSFER,205170.29,C1059269221,205170.29,0.0,C1610878503,0.0,0.0,1,0
TRANSFER,37394.15,C883298030,37394.15,0.0,C441954287,0.0,0.0,1,0
CASH_OUT,48321.04,C1364534218,0.0,0.0,C1753128715,130785.0,0.0,0,0
CASH_OUT,1886.9,C1255944064,0.0,0.0,C2091820636,30299.0,32185.9,0,0
CASH_OUT,447589.21,C1554219817,447589.21,0.0,C1514839015,0.0,447589.21,1,0
TRANSFER,141189.81,C1633989538,12906.0,0.0,C343534938,67995.0,367724.8,0,0
TRANSFER,53340.45,C778841349,53340.45,0.0,C512420448,0.0,0.0,1,0
TRANSFER,601657.23,C1023699777,601657.23,0.0,C14537324,0.0,0.0,1,0
CASH_OUT,281380.28,C1250859670,164.0,0.0,C1900380282,0.0,281380.28,0,0
TRANSFER,13914.81,C449877864,13914.81,0.0,C727110696,0.0,0.0,1,0
CASH_OUT,5610.79,C161145916,0.0,0.0,C939693702,568861.27,467197.09,0,0
CASH_OUT,458683.15,C2144260895,0.0,0.0,C904383922,859095.85,2065619.02,0,0
CASH_OUT,574072.72,C268648521,574072.72,0.0,C2101174402,963.84,575036.56,1,0
TRANSFER,219650.12,C1998520661,0.0,0.0,C428796726,847656.86,1067306.97,0,0
CASH_OUT,2123610.45,C1062431728,2123610.45,0.0,C1354064635,1234419.45,3358029.9,1,0
TRANSFER,548335.12,C1838392320,548335.12,0.0,C1134214570,0.0,0.0,1,0
TRANSFER,292025.01,C1312128362,0.0,0.0,C1048855692,400624.12,456238.38,0,0
TRANSFER,5393228.23,C454501295,5393228.23,0.0,C1258227821,0.0,0.0,1,0
TRANSFER,152344.04,C1456077639,49560.0,0.0,C2043257128,79506.0,0.0,0,0
TRANSFER,56145.85,C26357357,21528.0,0.0,C1058634310,5075.0,33008.44,0,0
CASH_OUT,263401.81,C850961884,263401.81,0.0,C1203132980,251586.8,514988.6,1,0
CASH_OUT,1418198.25,C1959028014,1418198.25,0.0,C1768881872,1488632.5,2906830.75,1,0
CASH_OUT,350245.42,C1737395186,0.0,0.0,C1765998352,1166793.22,1387726.04,0,0
TRANSFER,65488.05,C236875489,65488.05,0.0,C528705657,0.0,0.0,1,0
CASH_OUT,161159.42,C1401015734,220298.83,59139.41,C616998001,443471.23,694366.5,0,0
CASH_OUT,65699.3,C1250201128,43892.0,0.0,C1454031203,0.0,356839.8,0,0
CASH_OUT,265737.52,C1161381662,0.0,0.0,C1345585961,511026.87,158363.4,0,0
CASH_OUT,37357.32,C784559856,37357.32,0.0,C763260175,0.0,37357.32,1,0
CASH_OUT,2054631.55,C1916867562,2054631.55,0.0,C499193602,0.0,2054631.55,1,0
CASH_OUT,534909.21,C1040394302,0.0,0.0,C54142591,1601827.67,6085383.25,0,0
TRANSFER,76133.19,C479649158,76133.19,0.0,C1258331741,0.0,0.0,1,0
CASH_OUT,300668.12,C544087334,2355401.7,2054733.58,C503485607,341838.45,891994.29,0,0
CASH_OUT,53310.28,C1560499214,0.0,0.0,C2100990049,190117.0,0.0,0,0
CASH_OUT,18105.49,C1028826751,90671.0,72565.51,C2011184385,41317.0,0.0,0,0
TRANSFER,146127.1,C1866778945,146127.1,0.0,C225469649,0.0,0.0,1,0
CASH_OUT,267911.35,C1986847477,20530.0,0.0,C1304495746,29900.39,250985.25,0,0
CASH_OUT,267148.82,C1261044180,0.0,0.0,C401424608,641975.35,1178808.14,0,0
CASH_OUT,157897.29,C133797377,0.0,0.0,C1863303135,2007222.22,2384388.22,0,0
CASH_OUT,115314.72,C878947869,21607.02,0.0,C1923206317,1739926.5,1805166.52,0,0
CASH_OUT,278210.75,C492941913,357178.0,78967.25,C447372046,32182.0,221757.48,0,0
CASH_OUT,306129.58,C1356121308,95614.33,0.0,C1719351666,576.0,306705.58,0,0
TRANSFER,731113.99,C1430919523,731113.99,0.0,C437800178,0.0,0.0,1,0
CASH_OUT,46873.46,C1710905079,0.0,0.0,C1401316767,61151.23,108024.69,0,0
TRANSFER,1494146.93,C1328487364,1494146.93,0.0,C1043010515,0.0,0.0,1,0
CASH_OUT,450465.15,C1164241227,18601.35,0.0,C1504109395,500206.13,593737.38,0,0
CASH_OUT,283736.33,C1873510351,0.0,0.0,C48444237,304414.5,0.0,0,0
TRANSFER,259103.16,C1860471678,259103.16,0.0,C949934281,0.0,0.0,1,0
TRANSFER,114308.2,C1112871969,114308.2,0.0,C1982709686,0.0,0.0,1,0
TRANSFER,671406.79,C1713204236,671406.79,0.0,C1583299805,0.0,0.0,1,0
CASH_OUT,343587.33,C1494261370,13821.0,0.0,C1065774928,0.0,1024187.45,0,0
CASH_OUT,13774.15,C202119586,13774.15,0.0,C596898106,3269410.95,3283185.1,1,0
CASH_OUT,196218.09,C1161699640,0.0,0.0,C1885389259,277507.3,473725.39,0,0
CASH_OUT,13440.39,C1869595208,0.0,0.0,C716442925,1216592.86,4271358.73,0,0
CASH_OUT,67243.37,C1352294549,714118.77,646875.4,C392292416,4330209.62,4397452.99,0,0
CASH_OUT,515787.54,C842520591,0.0,0.0,C1429623854,674406.0,2256720.17,0,0
CASH_OUT,47624.71,C342074860,0.0,0.0,C50060430,67453.03,115077.73,0,0
TRANSFER,538596.02,C1647270685,0.0,0.0,C158876320,1661316.92,2984846.84,0,0
TRANSFER,762782.66,C1580037772,762782.66,0.0,C1784796594,0.0,0.0,1,0
CASH_OUT,36964.29,C2059286523,0.0,0.0,C288106800,110928.39,147892.68,0,0
CASH_OUT,114172.33,C363520950,0.0,0.0,C332391051,160095.0,6647.0,0,0
TRANSFER,87438.83,C1204602597,87438.83,0.0,C419461239,0.0,0.0,1,0
CASH_OUT,146680.93,C386321141,10326.0,0.0,C1565462485,4711.08,151392.01,0,0
TRANSFER,9811104.49,C1983750370,9811104.49,0.0,C381637925,0.0,0.0,1,0
TRANSFER,34238.2,C1437366708,34238.2,0.0,C913630133,0.0,0.0,1,0
TRANSFER,618122.62,C311592722,41569.0,0.0,C2125012025,21174.0,371010.98,0,0
TRANSFER,53325.6,C270550084,53325.6,0.0,C1331040083,0.0,0.0,1,0
CASH_OUT,234611.16,C1738536219,211.0,0.0,C294509342,20105.0,0.0,0,0
CASH_OUT,121451.71,C1044329505,0.0,0.0,C1611427359,141480.82,0.0,0,0
CASH_OUT,176273.29,C14325153,176273.29,0.0,C856044772,0.0,176273.29,1,0
CASH_OUT,61003.44,C1189563371,0.0,0.0,C446905487,144122.0,231754.28,0,0
TRANSFER,353874.22,C1684585475,353874.22,353874.22,C1770418982,0.0,0.0,1,1
CASH_OUT,22025.14,C505649715,22025.14,0.0,C2023092141,1730076.39,1752101.53,1,0
CASH_OUT,293314.14,C1052573625,21368.0,0.0,C1584119395,162472.73,532416.22,0,0
CASH_OUT,8502.55,C1895102622,0.0,0.0,C1364913072,21130.68,29633.23,0,0
CASH_OUT,164248.98,C475496220,215458.87,51209.9,C57497207,8190.84,450437.07,0,0
CASH_OUT,86188.85,C1582840873,246881.0,160692.15,C291600495,0.0,86188.85,0,0
CASH_OUT,1650.08,C1176430814,1650.08,0.0,C237441697,0.0,1650.08,1,0
CASH_OUT,152719.64,C2141992204,0.0,0.0,C1095446005,229986.07,721491.51,0,0
TRANSFER,991583.58,C155429762,0.0,0.0,C1727331144,1150597.13,2142180.71,0,0
TRANSFER,368731.9,C1215398073,47914.91,0.0,C968448640,3069755.81,3438487.71,0,0
CASH_OUT,379051.87,C2006507059,0.0,0.0,C1696758742,10227645.73,14055266.39,0,0
TRANSFER,841153.93,C1563729090,37270.79,0.0,C1892922524,1753287.74,2775439.16,0,0
TRANSFER,8775594.43,C1917836086,8775594.43,0.0,C1694421805,0.0,0.0,1,0
CASH_OUT,312538.54,C124700083,0.0,0.0,C1750956965,771563.92,2884719.28,0,0
CASH_OUT,183515.99,C539683914,0.0,0.0,C1459757869,4233873.63,5496339.48,0,0
CASH_OUT,104234.05,C1415104286,58096.76,0.0,C1926673338,167476.47,204653.87,0,0
